time,leftHandPosX,leftHandPosY,leftHandPosZ,rightHandPosX,rightHandPosY,rightHandPosZ
21,02689,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,03236,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,0374,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,04284,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,04825,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,05336,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,05847,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,06357,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,06897,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,07434,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,07996,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,08509,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,0906,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,09577,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,1011,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,10642,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,11177,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,11679,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,12207,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,12723,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,1323,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,13744,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,14293,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,14844,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,1537,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,15906,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,16417,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,16974,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,17474,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,17991,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,18479,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,19002,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,19513,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,20073,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,20621,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,21146,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,21655,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,22195,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,2272,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,23262,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,23781,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,24323,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,24942,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,25531,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,26153,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,26867,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,27432,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,28057,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,28672,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,29403,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,30002,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,30634,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,31259,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,31927,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,32701,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,33345,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,33924,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,34526,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,3516,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,36667,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,37369,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,38023,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,38714,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,39421,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,40027,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,40723,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,41355,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,41955,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,42508,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,4313,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,43721,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,44271,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,44851,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,45407,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,45945,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,46511,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,4707,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,4758,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,48128,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,48663,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,49196,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,49803,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,50406,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,51939,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,52513,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,53142,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,53715,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,54329,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,54945,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,55514,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,56218,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,56852,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,57503,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,58165,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,58814,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,5951,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,6012,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,60826,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,61416,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,62121,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
21,62717,-0,2453791,-0,05,0,8263398,-0,04762757,-0,05,0,796433
